"TIME","GEO","AGE","INDIC_HE","UNIT","SEX","ICD10","Value","Value_imp"
2015,"Luxembourg","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",1189.8,FALSE
2015,"Luxembourg","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",26.6,FALSE
2015,"Luxembourg","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2015,"Luxembourg","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",2209.3,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",2209.3,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",2.2,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",0.8,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",1519.1,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",1519.1,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",0.9,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",0.6,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",2838,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",2838,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",3.3,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2015,"Hungary","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",1,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",252.4,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",252.4,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",1.1,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",1.1,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",285,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",285,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",2.1,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",2.1,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",218.1,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",218.1,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",0,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2015,"Hungary","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",601,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",601,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",775.7,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",775.7,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",416.4,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",416.4,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2015,"Hungary","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",412.2,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",412.2,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",0.4,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",0.4,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",534.6,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",534.6,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",0.4,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",0.4,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",283.6,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",283.6,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",0.4,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2015,"Hungary","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",0.4,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",358.6,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",358.6,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",0,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",399.2,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",399.2,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",0,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",315.6,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",315.6,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",0,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,FALSE
2015,"Hungary","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",8611.8,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",8611.8,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",24.1,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.2,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",0,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",8190.1,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",8190.1,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",26.4,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,FALSE
2015,"Malta","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",0,FALSE
