"TIME","GEO","ICHA_HC","INDIC_HE","UNIT","Value","Value_imp"
2016,"Portugal","In-patient care","Discharges","Number",1128245,FALSE
2016,"Portugal","In-patient care","In-patient average length of stay (in days)","Number",9,FALSE
2016,"Portugal","In-patient care","Bed-days","Number",1128245,TRUE
2016,"Romania","Services of curative care","Discharges","Number",3674275,FALSE
2016,"Romania","Services of curative care","In-patient average length of stay (in days)","Number",6.15,FALSE
2016,"Romania","Services of curative care","Bed-days","Number",22604639,FALSE
2016,"Romania","In-patient care","Discharges","Number",4069680,FALSE
2016,"Romania","In-patient care","In-patient average length of stay (in days)","Number",7.45,FALSE
2016,"Romania","In-patient care","Bed-days","Number",4069680,TRUE
2016,"Slovenia","Services of curative care","Discharges","Number",343299,FALSE
2016,"Slovenia","Services of curative care","In-patient average length of stay (in days)","Number",6.48,FALSE
2016,"Slovenia","Services of curative care","Bed-days","Number",2225910,FALSE
2016,"Slovenia","In-patient care","Discharges","Number",377043,FALSE
2016,"Slovenia","In-patient care","In-patient average length of stay (in days)","Number",6.85,FALSE
2016,"Slovenia","In-patient care","Bed-days","Number",377043,TRUE
2016,"Slovakia","Services of curative care","Discharges","Number",956694,FALSE
2016,"Slovakia","Services of curative care","In-patient average length of stay (in days)","Number",6.8,FALSE
2016,"Slovakia","Services of curative care","Bed-days","Number",6450685,FALSE
2016,"Slovakia","In-patient care","Discharges","Number",1071654,FALSE
2016,"Slovakia","In-patient care","In-patient average length of stay (in days)","Number",7.4,FALSE
2016,"Slovakia","In-patient care","Bed-days","Number",1071654,TRUE
2016,"Finland","Services of curative care","Discharges","Number",892278,FALSE
2016,"Finland","Services of curative care","In-patient average length of stay (in days)","Number",6.5,FALSE
2016,"Finland","Services of curative care","Bed-days","Number",5811464,FALSE
2016,"Finland","In-patient care","Discharges","Number",909771,FALSE
2016,"Finland","In-patient care","In-patient average length of stay (in days)","Number",8.8,FALSE
2016,"Finland","In-patient care","Bed-days","Number",909771,TRUE
2016,"Sweden","Services of curative care","Discharges","Number",1414652,FALSE
2016,"Sweden","Services of curative care","In-patient average length of stay (in days)","Number",5.63,FALSE
2016,"Sweden","Services of curative care","Bed-days","Number",12581806,TRUE
2016,"Sweden","In-patient care","Discharges","Number",1461720,FALSE
2016,"Sweden","In-patient care","In-patient average length of stay (in days)","Number",5.83,FALSE
2016,"Sweden","In-patient care","Bed-days","Number",1461720,TRUE
2016,"Iceland","Services of curative care","Discharges","Number",38357,FALSE
2016,"Iceland","Services of curative care","In-patient average length of stay (in days)","Number",5.88,FALSE
2016,"Iceland","Services of curative care","Bed-days","Number",225610,FALSE
2016,"Iceland","In-patient care","Discharges","Number",39348,FALSE
2016,"Iceland","In-patient care","In-patient average length of stay (in days)","Number",6.25,FALSE
2016,"Iceland","In-patient care","Bed-days","Number",39348,TRUE
2016,"Liechtenstein","Services of curative care","Discharges","Number",2180,FALSE
2016,"Liechtenstein","Services of curative care","In-patient average length of stay (in days)","Number",5.78,FALSE
2016,"Liechtenstein","Services of curative care","Bed-days","Number",12597,FALSE
2016,"Liechtenstein","In-patient care","Discharges","Number",2185,FALSE
2016,"Liechtenstein","In-patient care","In-patient average length of stay (in days)","Number",5.79,FALSE
2016,"Liechtenstein","In-patient care","Bed-days","Number",2185,TRUE
2016,"Norway","Services of curative care","Discharges","Number",828192,FALSE
2016,"Norway","Services of curative care","In-patient average length of stay (in days)","Number",6.1,FALSE
2016,"Norway","Services of curative care","Bed-days","Number",12581806,TRUE
2016,"Norway","In-patient care","Discharges","Number",858580,FALSE
2016,"Norway","In-patient care","In-patient average length of stay (in days)","Number",6.9,FALSE
2016,"Norway","In-patient care","Bed-days","Number",852868,TRUE
2016,"Switzerland","Services of curative care","Discharges","Number",1332453,FALSE
2016,"Switzerland","Services of curative care","In-patient average length of stay (in days)","Number",7.07,FALSE
2016,"Switzerland","Services of curative care","Bed-days","Number",9425429,FALSE
2016,"Switzerland","In-patient care","Discharges","Number",1442443,FALSE
2016,"Switzerland","In-patient care","In-patient average length of stay (in days)","Number",8.32,FALSE
2016,"Switzerland","In-patient care","Bed-days","Number",1442443,TRUE
2016,"United Kingdom","Services of curative care","Discharges","Number",8217961.78,FALSE
2016,"United Kingdom","Services of curative care","In-patient average length of stay (in days)","Number",6.04,FALSE
2016,"United Kingdom","Services of curative care","Bed-days","Number",48421552.63,TRUE
2016,"United Kingdom","In-patient care","Discharges","Number",8594451,FALSE
2016,"United Kingdom","In-patient care","In-patient average length of stay (in days)","Number",7.09,FALSE
2016,"United Kingdom","In-patient care","Bed-days","Number",8593942,TRUE
2016,"Montenegro","Services of curative care","Discharges","Number",1866298,TRUE
2016,"Montenegro","Services of curative care","In-patient average length of stay (in days)","Number",6.7,TRUE
2016,"Montenegro","Services of curative care","Bed-days","Number",11484495,TRUE
2016,"Montenegro","In-patient care","Discharges","Number",73825,FALSE
2016,"Montenegro","In-patient care","In-patient average length of stay (in days)","Number",8.84,FALSE
2016,"Montenegro","In-patient care","Bed-days","Number",73825,TRUE
2016,"North Macedonia","Services of curative care","Discharges","Number",206777,FALSE
2016,"North Macedonia","Services of curative care","In-patient average length of stay (in days)","Number",5.76,FALSE
2016,"North Macedonia","Services of curative care","Bed-days","Number",12581806,TRUE
2016,"North Macedonia","In-patient care","Discharges","Number",2112698,TRUE
2016,"North Macedonia","In-patient care","In-patient average length of stay (in days)","Number",7.45,TRUE
2016,"North Macedonia","In-patient care","Bed-days","Number",1882436,TRUE
2016,"Albania","Services of curative care","Discharges","Number",1956303,TRUE
2016,"Albania","Services of curative care","In-patient average length of stay (in days)","Number",6.7,TRUE
2016,"Albania","Services of curative care","Bed-days","Number",12581806,TRUE
2016,"Albania","In-patient care","Discharges","Number",247331,TRUE
2016,"Albania","In-patient care","In-patient average length of stay (in days)","Number",5.7,TRUE
2016,"Albania","In-patient care","Bed-days","Number",247331,TRUE
2016,"Serbia","Services of curative care","Discharges","Number",890044,FALSE
2016,"Serbia","Services of curative care","In-patient average length of stay (in days)","Number",9.1,FALSE
2016,"Serbia","Services of curative care","Bed-days","Number",8119220,FALSE
2016,"Serbia","In-patient care","Discharges","Number",1022359,FALSE
2016,"Serbia","In-patient care","In-patient average length of stay (in days)","Number",10.2,FALSE
2016,"Serbia","In-patient care","Bed-days","Number",1022359,TRUE
2016,"Turkey","Services of curative care","Discharges","Number",13267188,FALSE
2016,"Turkey","Services of curative care","In-patient average length of stay (in days)","Number",3.98,FALSE
2016,"Turkey","Services of curative care","Bed-days","Number",52785073,FALSE
2016,"Turkey","In-patient care","Discharges","Number",13307392,FALSE
2016,"Turkey","In-patient care","In-patient average length of stay (in days)","Number",4,FALSE
2016,"Turkey","In-patient care","Bed-days","Number",13307392,TRUE
2017,"European Union - 27 countries (from 2020)","Services of curative care","Discharges","Number",1925474,TRUE
2017,"European Union - 27 countries (from 2020)","Services of curative care","In-patient average length of stay (in days)","Number",6.6,TRUE
2017,"European Union - 27 countries (from 2020)","Services of curative care","Bed-days","Number",12380653,TRUE
2017,"European Union - 27 countries (from 2020)","In-patient care","Discharges","Number",79288324.96,TRUE
2017,"European Union - 27 countries (from 2020)","In-patient care","In-patient average length of stay (in days)","Number",7.3,TRUE
2017,"European Union - 27 countries (from 2020)","In-patient care","Bed-days","Number",79288324.96,TRUE
2017,"European Union - 28 countries (2013-2020)","Services of curative care","Discharges","Number",1925474,TRUE
2017,"European Union - 28 countries (2013-2020)","Services of curative care","In-patient average length of stay (in days)","Number",6.6,TRUE
2017,"European Union - 28 countries (2013-2020)","Services of curative care","Bed-days","Number",12380653,TRUE
2017,"European Union - 28 countries (2013-2020)","In-patient care","Discharges","Number",87882266.96,TRUE
2017,"European Union - 28 countries (2013-2020)","In-patient care","In-patient average length of stay (in days)","Number",7.3,TRUE
2017,"European Union - 28 countries (2013-2020)","In-patient care","Bed-days","Number",87882266.96,TRUE
2017,"Belgium","Services of curative care","Discharges","Number",1864887,FALSE
2017,"Belgium","Services of curative care","In-patient average length of stay (in days)","Number",6.6,FALSE
2017,"Belgium","Services of curative care","Bed-days","Number",12380653,FALSE
2017,"Belgium","In-patient care","Discharges","Number",1880131,FALSE
2017,"Belgium","In-patient care","In-patient average length of stay (in days)","Number",7.3,FALSE
2017,"Belgium","In-patient care","Bed-days","Number",1880131,TRUE
2017,"Bulgaria","Services of curative care","Discharges","Number",2114108,TRUE
2017,"Bulgaria","Services of curative care","In-patient average length of stay (in days)","Number",5.78,TRUE
2017,"Bulgaria","Services of curative care","Bed-days","Number",12380653,TRUE
2017,"Bulgaria","In-patient care","Discharges","Number",2331264,FALSE
2017,"Bulgaria","In-patient care","In-patient average length of stay (in days)","Number",5.3,FALSE
2017,"Bulgaria","In-patient care","Bed-days","Number",2258579,TRUE
2017,"Czechia","Services of curative care","Discharges","Number",1925474,FALSE
2017,"Czechia","Services of curative care","In-patient average length of stay (in days)","Number",5.78,FALSE
2017,"Czechia","Services of curative care","Bed-days","Number",11130719,FALSE
2017,"Czechia","In-patient care","Discharges","Number",2099139,FALSE
2017,"Czechia","In-patient care","In-patient average length of stay (in days)","Number",9.3,FALSE
2017,"Czechia","In-patient care","Bed-days","Number",2099139,TRUE
2017,"Denmark","Services of curative care","Discharges","Number",1864887,TRUE
2017,"Denmark","Services of curative care","In-patient average length of stay (in days)","Number",6,TRUE
2017,"Denmark","Services of curative care","Bed-days","Number",12380653,TRUE
2017,"Denmark","In-patient care","Discharges","Number",814169,FALSE
2017,"Denmark","In-patient care","In-patient average length of stay (in days)","Number",6,FALSE
2017,"Denmark","In-patient care","Bed-days","Number",814169,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Services of curative care","Discharges","Number",19387340,FALSE
2017,"Germany (until 1990 former territory of the FRG)","Services of curative care","In-patient average length of stay (in days)","Number",7.5,FALSE
2017,"Germany (until 1990 former territory of the FRG)","Services of curative care","Bed-days","Number",144759936,FALSE
2017,"Germany (until 1990 former territory of the FRG)","In-patient care","Discharges","Number",21059705,FALSE
2017,"Germany (until 1990 former territory of the FRG)","In-patient care","In-patient average length of stay (in days)","Number",8.9,FALSE
