"TIME","GEO","UNIT","ICHA11_HF","Value","Value_imp"
2015,"Luxembourg","Million euro","All financing schemes",324.9,TRUE
2015,"Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Luxembourg","Million euro","Government schemes",124.85,FALSE
2015,"Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Luxembourg","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Hungary","Million euro","All financing schemes",883.87,TRUE
2015,"Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Hungary","Million euro","Government schemes",883.87,FALSE
2015,"Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Hungary","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Malta","Million euro","All financing schemes",889.47,FALSE
2015,"Malta","Million euro","Government schemes and compulsory contributory health care financing schemes",538.74,FALSE
2015,"Malta","Million euro","Government schemes",538.74,FALSE
2015,"Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2015,"Malta","Million euro","Social health insurance schemes",0,FALSE
2015,"Netherlands","Million euro","All financing schemes",795.04,TRUE
2015,"Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Netherlands","Million euro","Government schemes",142.39,TRUE
2015,"Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Netherlands","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Austria","Million euro","All financing schemes",795.04,TRUE
2015,"Austria","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Austria","Million euro","Government schemes",142.39,TRUE
2015,"Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Austria","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Poland","Million euro","All financing schemes",795.04,TRUE
2015,"Poland","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Poland","Million euro","Government schemes",142.39,TRUE
2015,"Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Poland","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Portugal","Million euro","All financing schemes",199.31,TRUE
2015,"Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Portugal","Million euro","Government schemes",142.39,TRUE
2015,"Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",199.31,FALSE
2015,"Portugal","Million euro","Social health insurance schemes",199.31,FALSE
2015,"Romania","Million euro","All financing schemes",795.04,TRUE
2015,"Romania","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Romania","Million euro","Government schemes",965,TRUE
2015,"Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Romania","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Slovenia","Million euro","All financing schemes",324.9,TRUE
2015,"Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Slovenia","Million euro","Government schemes",112.06,FALSE
2015,"Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Slovenia","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Slovakia","Million euro","All financing schemes",324.9,TRUE
2015,"Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Slovakia","Million euro","Government schemes",234.86,FALSE
2015,"Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Slovakia","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Finland","Million euro","All financing schemes",795.04,TRUE
2015,"Finland","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Finland","Million euro","Government schemes",142.39,TRUE
2015,"Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Finland","Million euro","Social health insurance schemes",60.1,TRUE
2015,"Sweden","Million euro","All financing schemes",0,TRUE
2015,"Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Sweden","Million euro","Government schemes",142.39,TRUE
2015,"Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2015,"Sweden","Million euro","Social health insurance schemes",0,FALSE
2015,"Iceland","Million euro","All financing schemes",939.05,TRUE
2015,"Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes",795.88,TRUE
2015,"Iceland","Million euro","Government schemes",795.88,TRUE
2015,"Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2015,"Iceland","Million euro","Social health insurance schemes",0,FALSE
2015,"Liechtenstein","Million euro","All financing schemes",324.9,FALSE
2015,"Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes",213.43,FALSE
2015,"Liechtenstein","Million euro","Government schemes",48.56,FALSE
2015,"Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",164.87,FALSE
2015,"Liechtenstein","Million euro","Social health insurance schemes",164.87,FALSE
2015,"Norway","Million euro","All financing schemes",795.04,TRUE
2015,"Norway","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Norway","Million euro","Government schemes",142.39,TRUE
2015,"Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2015,"Norway","Million euro","Social health insurance schemes",0,TRUE
2015,"Switzerland","Million euro","All financing schemes",795.04,TRUE
2015,"Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"Switzerland","Million euro","Government schemes",142.39,TRUE
2015,"Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",60.1,TRUE
2015,"Switzerland","Million euro","Social health insurance schemes",60.1,TRUE
2015,"United Kingdom","Million euro","All financing schemes",324.9,TRUE
2015,"United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes",814.6,TRUE
2015,"United Kingdom","Million euro","Government schemes",142.39,TRUE
2015,"United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2015,"United Kingdom","Million euro","Social health insurance schemes",0,FALSE
2015,"Bosnia and Herzegovina","Million euro","All financing schemes",889.47,TRUE
2015,"Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes",967.34,FALSE
2015,"Bosnia and Herzegovina","Million euro","Government schemes",29.57,FALSE
2015,"Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",937.77,FALSE
2015,"Bosnia and Herzegovina","Million euro","Social health insurance schemes",937.77,FALSE
2016,"European Union - 27 countries (from 2020)","Million euro","All financing schemes",889.47,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Government schemes",150.44,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",63.88,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","All financing schemes",889.47,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Government schemes",150.44,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",63.88,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","All financing schemes",889.47,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Government schemes",150.44,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",63.88,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","All financing schemes",889.47,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Government schemes",150.44,TRUE
