"TIME","GEO","MORTALIT","SEX","ICD10","UNIT","Value","Value_imp"
2014,"Sweden","Treatable mortality","Males","Total","Rate",77.56,FALSE
2014,"Sweden","Treatable mortality","Females","Total","Number",2812,FALSE
2014,"Sweden","Treatable mortality","Females","Total","Rate",63.73,FALSE
2014,"Iceland","Total","Total","Total","Number",439,FALSE
2014,"Iceland","Total","Total","Total","Rate",180.86,FALSE
2014,"Iceland","Total","Males","Total","Number",260,FALSE
2014,"Iceland","Total","Males","Total","Rate",215.25,FALSE
2014,"Iceland","Total","Females","Total","Number",179,FALSE
2014,"Iceland","Total","Females","Total","Rate",147.07,FALSE
2014,"Iceland","Preventable mortality","Total","Total","Number",289.5,FALSE
2014,"Iceland","Preventable mortality","Total","Total","Rate",118.17,FALSE
2014,"Iceland","Preventable mortality","Males","Total","Number",182,FALSE
2014,"Iceland","Preventable mortality","Males","Total","Rate",148.4,FALSE
2014,"Iceland","Preventable mortality","Females","Total","Number",107.5,FALSE
2014,"Iceland","Preventable mortality","Females","Total","Rate",88.37,FALSE
2014,"Iceland","Treatable mortality","Total","Total","Number",149.5,FALSE
2014,"Iceland","Treatable mortality","Total","Total","Rate",62.69,FALSE
2014,"Iceland","Treatable mortality","Males","Total","Number",78,FALSE
2014,"Iceland","Treatable mortality","Males","Total","Rate",66.85,FALSE
2014,"Iceland","Treatable mortality","Females","Total","Number",71.5,FALSE
2014,"Iceland","Treatable mortality","Females","Total","Rate",58.7,FALSE
2014,"Liechtenstein","Total","Total","Total","Number",51,FALSE
2014,"Liechtenstein","Total","Total","Total","Rate",151.12,FALSE
2014,"Liechtenstein","Total","Males","Total","Number",29,FALSE
2014,"Liechtenstein","Total","Males","Total","Rate",170.93,FALSE
2014,"Liechtenstein","Total","Females","Total","Number",22,FALSE
2014,"Liechtenstein","Total","Females","Total","Rate",131.35,FALSE
2014,"Liechtenstein","Preventable mortality","Total","Total","Number",35,FALSE
2014,"Liechtenstein","Preventable mortality","Total","Total","Rate",103.8,FALSE
2014,"Liechtenstein","Preventable mortality","Males","Total","Number",22,FALSE
2014,"Liechtenstein","Preventable mortality","Males","Total","Rate",128.35,FALSE
2014,"Liechtenstein","Preventable mortality","Females","Total","Number",13,FALSE
2014,"Liechtenstein","Preventable mortality","Females","Total","Rate",79.22,FALSE
2014,"Liechtenstein","Treatable mortality","Total","Total","Number",16,FALSE
2014,"Liechtenstein","Treatable mortality","Total","Total","Rate",47.31,FALSE
2014,"Liechtenstein","Treatable mortality","Males","Total","Number",7,FALSE
2014,"Liechtenstein","Treatable mortality","Males","Total","Rate",42.58,FALSE
2014,"Liechtenstein","Treatable mortality","Females","Total","Number",9,FALSE
2014,"Liechtenstein","Treatable mortality","Females","Total","Rate",52.13,FALSE
2014,"Norway","Total","Total","Total","Number",8225,FALSE
2014,"Norway","Total","Total","Total","Rate",195.7,FALSE
2014,"Norway","Total","Males","Total","Number",5030,FALSE
2014,"Norway","Total","Males","Total","Rate",239.64,FALSE
2014,"Norway","Total","Females","Total","Number",3195,FALSE
2014,"Norway","Total","Females","Total","Rate",152.09,FALSE
2014,"Norway","Preventable mortality","Total","Total","Number",5430.5,FALSE
2014,"Norway","Preventable mortality","Total","Total","Rate",128.84,FALSE
2014,"Norway","Preventable mortality","Males","Total","Number",3544.5,FALSE
2014,"Norway","Preventable mortality","Males","Total","Rate",167.84,FALSE
2014,"Norway","Preventable mortality","Females","Total","Number",1886,FALSE
2014,"Norway","Preventable mortality","Females","Total","Rate",89.85,FALSE
2014,"Norway","Treatable mortality","Total","Total","Number",2794.5,FALSE
2014,"Norway","Treatable mortality","Total","Total","Rate",66.86,FALSE
2014,"Norway","Treatable mortality","Males","Total","Number",1485.5,FALSE
2014,"Norway","Treatable mortality","Males","Total","Rate",71.8,FALSE
2014,"Norway","Treatable mortality","Females","Total","Number",1309,FALSE
2014,"Norway","Treatable mortality","Females","Total","Rate",62.24,FALSE
2014,"Switzerland","Total","Total","Total","Number",12226,FALSE
2014,"Switzerland","Total","Total","Total","Rate",172.11,FALSE
2014,"Switzerland","Total","Males","Total","Number",7690,FALSE
2014,"Switzerland","Total","Males","Total","Rate",221.63,FALSE
2014,"Switzerland","Total","Females","Total","Number",4536,FALSE
2014,"Switzerland","Total","Females","Total","Rate",125.01,FALSE
2014,"Switzerland","Preventable mortality","Total","Total","Number",8250.5,FALSE
2014,"Switzerland","Preventable mortality","Total","Total","Rate",115.81,FALSE
2014,"Switzerland","Preventable mortality","Males","Total","Number",5610,FALSE
2014,"Switzerland","Preventable mortality","Males","Total","Rate",160.99,FALSE
2014,"Switzerland","Preventable mortality","Females","Total","Number",2640.5,FALSE
2014,"Switzerland","Preventable mortality","Females","Total","Rate",72.7,FALSE
2014,"Switzerland","Treatable mortality","Total","Total","Number",3975.5,FALSE
2014,"Switzerland","Treatable mortality","Total","Total","Rate",56.3,FALSE
2014,"Switzerland","Treatable mortality","Males","Total","Number",2080,FALSE
2014,"Switzerland","Treatable mortality","Males","Total","Rate",60.65,FALSE
2014,"Switzerland","Treatable mortality","Females","Total","Number",1895.5,FALSE
2014,"Switzerland","Treatable mortality","Females","Total","Rate",52.3,FALSE
2014,"United Kingdom","Total","Total","Total","Number",130578,FALSE
2014,"United Kingdom","Total","Total","Total","Rate",240.72,FALSE
2014,"United Kingdom","Total","Males","Total","Number",78682,FALSE
2014,"United Kingdom","Total","Males","Total","Rate",297.75,FALSE
2014,"United Kingdom","Total","Females","Total","Number",51896,FALSE
2014,"United Kingdom","Total","Females","Total","Rate",186.66,FALSE
2014,"United Kingdom","Preventable mortality","Total","Total","Number",82551,FALSE
2014,"United Kingdom","Preventable mortality","Total","Total","Rate",152.31,FALSE
2014,"United Kingdom","Preventable mortality","Males","Total","Number",53327,FALSE
2014,"United Kingdom","Preventable mortality","Males","Total","Rate",201.67,FALSE
2014,"United Kingdom","Preventable mortality","Females","Total","Number",29224,FALSE
2014,"United Kingdom","Preventable mortality","Females","Total","Rate",105.41,FALSE
2014,"United Kingdom","Treatable mortality","Total","Total","Number",48027,FALSE
2014,"United Kingdom","Treatable mortality","Total","Total","Rate",88.41,FALSE
2014,"United Kingdom","Treatable mortality","Males","Total","Number",25355,FALSE
2014,"United Kingdom","Treatable mortality","Males","Total","Rate",96.08,FALSE
2014,"United Kingdom","Treatable mortality","Females","Total","Number",22672,FALSE
2014,"United Kingdom","Treatable mortality","Females","Total","Rate",81.24,FALSE
2014,"Serbia","Total","Total","Total","Number",27162,FALSE
2014,"Serbia","Total","Total","Total","Rate",401.92,FALSE
2014,"Serbia","Total","Males","Total","Number",17032,FALSE
2014,"Serbia","Total","Males","Total","Rate",538.66,FALSE
2014,"Serbia","Total","Females","Total","Number",10130,FALSE
2014,"Serbia","Total","Females","Total","Rate",282.42,FALSE
2014,"Serbia","Preventable mortality","Total","Total","Number",15939,FALSE
2014,"Serbia","Preventable mortality","Total","Total","Rate",234.13,FALSE
2014,"Serbia","Preventable mortality","Males","Total","Number",11073,FALSE
2014,"Serbia","Preventable mortality","Males","Total","Rate",346.72,FALSE
2014,"Serbia","Preventable mortality","Females","Total","Number",4866,FALSE
2014,"Serbia","Preventable mortality","Females","Total","Rate",135.17,FALSE
2014,"Serbia","Treatable mortality","Total","Total","Number",11223,FALSE
2014,"Serbia","Treatable mortality","Total","Total","Rate",167.79,FALSE
2014,"Serbia","Treatable mortality","Males","Total","Number",5959,FALSE
2014,"Serbia","Treatable mortality","Males","Total","Rate",191.95,FALSE
2014,"Serbia","Treatable mortality","Females","Total","Number",5264,FALSE
2014,"Serbia","Treatable mortality","Females","Total","Rate",147.25,FALSE
2014,"Turkey","Total","Total","Total","Number",142244,FALSE
2014,"Turkey","Total","Total","Total","Rate",332.4,FALSE
2014,"Turkey","Total","Males","Total","Number",92247,FALSE
2014,"Turkey","Total","Males","Total","Rate",449.74,FALSE
2014,"Turkey","Total","Females","Total","Number",49997,FALSE
2014,"Turkey","Total","Females","Total","Rate",226.08,FALSE
2014,"Turkey","Preventable mortality","Total","Total","Number",80566,FALSE
2014,"Turkey","Preventable mortality","Total","Total","Rate",193.31,FALSE
2014,"Turkey","Preventable mortality","Males","Total","Number",58157,FALSE
2014,"Turkey","Preventable mortality","Males","Total","Rate",288.8,FALSE
2014,"Turkey","Preventable mortality","Females","Total","Number",22409,FALSE
2014,"Turkey","Preventable mortality","Females","Total","Rate",106.58,FALSE
2014,"Turkey","Treatable mortality","Total","Total","Number",61678,FALSE
2014,"Turkey","Treatable mortality","Total","Total","Rate",139.09,FALSE
2014,"Turkey","Treatable mortality","Males","Total","Number",34090,FALSE
2014,"Turkey","Treatable mortality","Males","Total","Rate",160.94,FALSE
2014,"Turkey","Treatable mortality","Females","Total","Number",27588,FALSE
2014,"Turkey","Treatable mortality","Females","Total","Rate",119.51,FALSE
2015,"European Union - 27 countries (from 2020)","Total","Total","Total","Number",1041176,FALSE
2015,"European Union - 27 countries (from 2020)","Total","Total","Total","Rate",262.14,FALSE
2015,"European Union - 27 countries (from 2020)","Total","Males","Total","Number",683913,FALSE
2015,"European Union - 27 countries (from 2020)","Total","Males","Total","Rate",360.95,FALSE
2015,"European Union - 27 countries (from 2020)","Total","Females","Total","Number",357263,FALSE
2015,"European Union - 27 countries (from 2020)","Total","Females","Total","Rate",172.25,FALSE
2015,"European Union - 27 countries (from 2020)","Preventable mortality","Total","Total","Number",662980,FALSE
2015,"European Union - 27 countries (from 2020)","Preventable mortality","Total","Total","Rate",166.28,FALSE
2015,"European Union - 27 countries (from 2020)","Preventable mortality","Males","Total","Number",473418.5,FALSE
2015,"European Union - 27 countries (from 2020)","Preventable mortality","Males","Total","Rate",248.48,FALSE
2015,"European Union - 27 countries (from 2020)","Preventable mortality","Females","Total","Number",189561.5,FALSE
2015,"European Union - 27 countries (from 2020)","Preventable mortality","Females","Total","Rate",91.19,FALSE
2015,"European Union - 27 countries (from 2020)","Treatable mortality","Total","Total","Number",378196,FALSE
2015,"European Union - 27 countries (from 2020)","Treatable mortality","Total","Total","Rate",95.85,FALSE
2015,"European Union - 27 countries (from 2020)","Treatable mortality","Males","Total","Number",210494.5,FALSE
2015,"European Union - 27 countries (from 2020)","Treatable mortality","Males","Total","Rate",112.47,FALSE
2015,"European Union - 27 countries (from 2020)","Treatable mortality","Females","Total","Number",167701.5,FALSE
2015,"European Union - 27 countries (from 2020)","Treatable mortality","Females","Total","Rate",81.06,FALSE
2015,"European Union - 28 countries (2013-2020)","Total","Total","Total","Number",1175433,FALSE
2015,"European Union - 28 countries (2013-2020)","Total","Total","Total","Rate",259.85,FALSE
2015,"European Union - 28 countries (2013-2020)","Total","Males","Total","Number",764973,FALSE
2015,"European Union - 28 countries (2013-2020)","Total","Males","Total","Rate",353.55,FALSE
2015,"European Union - 28 countries (2013-2020)","Total","Females","Total","Number",410460,FALSE
2015,"European Union - 28 countries (2013-2020)","Total","Females","Total","Rate",174.16,FALSE
2015,"European Union - 28 countries (2013-2020)","Preventable mortality","Total","Total","Number",747657.5,FALSE
2015,"European Union - 28 countries (2013-2020)","Preventable mortality","Total","Total","Rate",164.76,FALSE
2015,"European Union - 28 countries (2013-2020)","Preventable mortality","Males","Total","Number",528121.5,FALSE
2015,"European Union - 28 countries (2013-2020)","Preventable mortality","Males","Total","Rate",242.9,FALSE
2015,"European Union - 28 countries (2013-2020)","Preventable mortality","Females","Total","Number",219536,FALSE
2015,"European Union - 28 countries (2013-2020)","Preventable mortality","Females","Total","Rate",93,FALSE
2015,"European Union - 28 countries (2013-2020)","Treatable mortality","Total","Total","Number",427775.5,FALSE
2015,"European Union - 28 countries (2013-2020)","Treatable mortality","Total","Total","Rate",95.09,FALSE
2015,"European Union - 28 countries (2013-2020)","Treatable mortality","Males","Total","Number",236851.5,FALSE
2015,"European Union - 28 countries (2013-2020)","Treatable mortality","Males","Total","Rate",110.65,FALSE
2015,"European Union - 28 countries (2013-2020)","Treatable mortality","Females","Total","Number",190924,FALSE
2015,"European Union - 28 countries (2013-2020)","Treatable mortality","Females","Total","Rate",81.16,FALSE
2015,"Belgium","Total","Total","Total","Number",22512,FALSE
2015,"Belgium","Total","Total","Total","Rate",234.68,FALSE
2015,"Belgium","Total","Males","Total","Number",14212,FALSE
2015,"Belgium","Total","Males","Total","Rate",304.43,FALSE
2015,"Belgium","Total","Females","Total","Number",8300,FALSE
2015,"Belgium","Total","Females","Total","Rate",168.86,FALSE
2015,"Belgium","Preventable mortality","Total","Total","Number",15499.5,FALSE
2015,"Belgium","Preventable mortality","Total","Total","Rate",160.75,FALSE
2015,"Belgium","Preventable mortality","Males","Total","Number",10579,FALSE
2015,"Belgium","Preventable mortality","Males","Total","Rate",225.13,FALSE
2015,"Belgium","Preventable mortality","Females","Total","Number",4920.5,FALSE
2015,"Belgium","Preventable mortality","Females","Total","Rate",99.71,FALSE
2015,"Belgium","Treatable mortality","Total","Total","Number",7012.5,FALSE
2015,"Belgium","Treatable mortality","Total","Total","Rate",73.93,FALSE
2015,"Belgium","Treatable mortality","Males","Total","Number",3633,FALSE
2015,"Belgium","Treatable mortality","Males","Total","Rate",79.3,FALSE
2015,"Belgium","Treatable mortality","Females","Total","Number",3379.5,FALSE
2015,"Belgium","Treatable mortality","Females","Total","Rate",69.15,FALSE
2015,"Bulgaria","Total","Total","Total","Number",31179,FALSE
2015,"Bulgaria","Total","Total","Total","Rate",442.26,FALSE
2015,"Bulgaria","Total","Males","Total","Number",20442,FALSE
2015,"Bulgaria","Total","Males","Total","Rate",634.01,FALSE
2015,"Bulgaria","Total","Females","Total","Number",10737,FALSE
2015,"Bulgaria","Total","Females","Total","Rate",280.41,FALSE
2015,"Bulgaria","Preventable mortality","Total","Total","Number",17266,FALSE
2015,"Bulgaria","Preventable mortality","Total","Total","Rate",244.81,FALSE
2015,"Bulgaria","Preventable mortality","Males","Total","Number",12358.5,FALSE
2015,"Bulgaria","Preventable mortality","Males","Total","Rate",381.02,FALSE
