"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Flag and Footnotes"
"2015","Spain","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Inhabitants per ...","Licensed to practice","Nurses and midwives","163.76",""
"2015","Spain","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives","163.76",""
"2015","Spain","Inhabitants per ...","Licensed to practice","Nurses","168.85",""
"2015","Spain","Inhabitants per ...","Licensed to practice","Nursing professionals","168.85",""
"2015","Spain","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2015","Spain","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2015","Spain","Per hundred thousand inhabitants","Practising","Nurses","528.66",""
"2015","Spain","Per hundred thousand inhabitants","Practising","Nursing professionals","528.66",""
"2015","Spain","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2015","Spain","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2015","Spain","Per hundred thousand inhabitants","Professionally active","Nurses","551.26",""
"2015","Spain","Per hundred thousand inhabitants","Professionally active","Nursing professionals","551.26",""
"2015","Spain","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","Spain","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives","610.64",""
"2015","Spain","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives","610.64",""
"2015","Spain","Per hundred thousand inhabitants","Licensed to practice","Nurses","592.24",""
"2015","Spain","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals","592.24",""
"2015","France","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France","Number","Practising","Nurses and midwives",":",""
"2015","France","Number","Practising","Nursing professionals and midwives",":",""
"2015","France","Number","Practising","Nurses",":",""
"2015","France","Number","Practising","Nursing professionals",":",""
"2015","France","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","1 714 412.00",""
"2015","France","Number","Professionally active","Nurses and midwives","682 923.00",""
"2015","France","Number","Professionally active","Nursing professionals and midwives","682 923.00",""
"2015","France","Number","Professionally active","Nurses","660 611.00",""
"2015","France","Number","Professionally active","Nursing professionals","660 611.00",""
"2015","France","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France","Number","Licensed to practice","Nurses and midwives",":",""
"2015","France","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2015","France","Number","Licensed to practice","Nurses",":",""
"2015","France","Number","Licensed to practice","Nursing professionals",":",""
"2015","France","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2015","France","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2015","France","Inhabitants per ...","Practising","Nurses",":",""
"2015","France","Inhabitants per ...","Practising","Nursing professionals",":",""
"2015","France","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","38.82",""
"2015","France","Inhabitants per ...","Professionally active","Nurses and midwives","97.45",""
"2015","France","Inhabitants per ...","Professionally active","Nursing professionals and midwives","97.45",""
"2015","France","Inhabitants per ...","Professionally active","Nurses","100.74",""
"2015","France","Inhabitants per ...","Professionally active","Nursing professionals","100.74",""
"2015","France","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2015","France","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2015","France","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2015","France","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2015","France","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2015","France","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2015","France","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2015","France","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2015","France","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","2 576.19",""
"2015","France","Per hundred thousand inhabitants","Professionally active","Nurses and midwives","1 026.21",""
"2015","France","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives","1 026.21",""
"2015","France","Per hundred thousand inhabitants","Professionally active","Nurses","992.68",""
"2015","France","Per hundred thousand inhabitants","Professionally active","Nursing professionals","992.68",""
"2015","France","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2015","France","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2015","France","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2015","France","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2015","France (metropolitan)","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France (metropolitan)","Number","Practising","Nurses and midwives",":",""
"2015","France (metropolitan)","Number","Practising","Nursing professionals and midwives",":",""
"2015","France (metropolitan)","Number","Practising","Nurses",":",""
"2015","France (metropolitan)","Number","Practising","Nursing professionals",":",""
"2015","France (metropolitan)","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France (metropolitan)","Number","Professionally active","Nurses and midwives",":",""
"2015","France (metropolitan)","Number","Professionally active","Nursing professionals and midwives",":",""
"2015","France (metropolitan)","Number","Professionally active","Nurses",":",""
"2015","France (metropolitan)","Number","Professionally active","Nursing professionals",":",""
"2015","France (metropolitan)","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France (metropolitan)","Number","Licensed to practice","Nurses and midwives",":",""
"2015","France (metropolitan)","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2015","France (metropolitan)","Number","Licensed to practice","Nurses",":",""
"2015","France (metropolitan)","Number","Licensed to practice","Nursing professionals",":",""
"2015","France (metropolitan)","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France (metropolitan)","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2015","France (metropolitan)","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2015","France (metropolitan)","Inhabitants per ...","Practising","Nurses",":",""
"2015","France (metropolitan)","Inhabitants per ...","Practising","Nursing professionals",":",""
"2015","France (metropolitan)","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2015","France (metropolitan)","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2015","France (metropolitan)","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2015","France (metropolitan)","Inhabitants per ...","Professionally active","Nurses",":",""
"2015","France (metropolitan)","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2015","France (metropolitan)","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
