"TIME","GEO","AGE","INDIC_HE","UNIT","SEX","ICD10","Value","Flag and Footnotes"
"2015","Slovenia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","8.0",""
"2015","Slovenia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","2 509.1",""
"2015","Slovenia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","2 509.1",""
"2015","Slovenia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","84.6",""
"2015","Slovenia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2015","Slovenia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","7.6",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","1 067.9",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 067.9",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","177.2",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.0",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","57.5",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","1 227.1",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 227.1",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","167.3",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","65.1",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","898.6",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","898.6",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","187.6",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2015","Slovenia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","49.4",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","1 609.2",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 609.2",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","258.5",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.0",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","59.5",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","1 945.7",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 945.7",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","260.2",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","66.7",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","1 252.8",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 252.8",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","256.7",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2015","Slovenia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","51.8",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","1 146.7",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 146.7",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","102.4",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.0",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","16.1",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","1 359.8",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","1 359.8",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","90.3",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","16.6",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","920.6",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","920.6",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","115.3",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2015","Slovenia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","15.6",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","727.1",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","727.1",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","51.3",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.0",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","10.9",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","863.3",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","863.3",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","50.9",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.0",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","12.7",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","582.6",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","582.6",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)","51.7",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis","0.0",""
"2015","Slovenia","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea","9.0",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98","477.5",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","473.6",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)","3.9",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis","0.1",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea","0.4",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98","345.4",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","340.6",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)","3.7",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis","0.2",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea","0.3",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98","603.2",""
"2015","Slovakia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38","600.1",""
