"TIME","GEO","UNIT","FACILITY","Value","Flag and Footnotes"
"2015","Lithuania","Inhabitants per ...","Available beds in hospitals (HP.1)","143.55",""
"2015","Lithuania","Inhabitants per ...","Curative care beds in hospitals (HP.1)","170.59","d"
"2015","Lithuania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","1 756.29",""
"2015","Lithuania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","1 870.52","d"
"2015","Lithuania","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Lithuania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","696.61",""
"2015","Lithuania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","586.21","d"
"2015","Lithuania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","56.94",""
"2015","Lithuania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","53.46","d"
"2015","Lithuania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Luxembourg","Number","Available beds in hospitals (HP.1)","2 810.00",""
"2015","Luxembourg","Number","Curative care beds in hospitals (HP.1)","2 296.00",""
"2015","Luxembourg","Number","Rehabilitative care beds in hospitals (HP.1)","514.00",""
"2015","Luxembourg","Number","Long-term care beds in hospitals (HP.1)","0.00",""
"2015","Luxembourg","Number","Other beds in hospitals (HP.1)","0.00",""
"2015","Luxembourg","Inhabitants per ...","Available beds in hospitals (HP.1)","202.71",""
"2015","Luxembourg","Inhabitants per ...","Curative care beds in hospitals (HP.1)","248.09",""
"2015","Luxembourg","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","1 108.18",""
"2015","Luxembourg","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2015","Luxembourg","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Luxembourg","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","493.33",""
"2015","Luxembourg","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","403.09",""
"2015","Luxembourg","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","90.24",""
"2015","Luxembourg","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","0.00",""
"2015","Luxembourg","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Hungary","Number","Available beds in hospitals (HP.1)","68 843.00",""
"2015","Hungary","Number","Curative care beds in hospitals (HP.1)","41 883.00",""
"2015","Hungary","Number","Rehabilitative care beds in hospitals (HP.1)","14 764.00",""
"2015","Hungary","Number","Long-term care beds in hospitals (HP.1)","12 196.00",""
"2015","Hungary","Number","Other beds in hospitals (HP.1)","0.00",""
"2015","Hungary","Inhabitants per ...","Available beds in hospitals (HP.1)","142.98",""
"2015","Hungary","Inhabitants per ...","Curative care beds in hospitals (HP.1)","235.01",""
"2015","Hungary","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","666.69",""
"2015","Hungary","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","807.07",""
"2015","Hungary","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Hungary","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","699.41",""
"2015","Hungary","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","425.51",""
"2015","Hungary","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","149.99",""
"2015","Hungary","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","123.90",""
"2015","Hungary","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Malta","Number","Available beds in hospitals (HP.1)","2 041.00",""
"2015","Malta","Number","Curative care beds in hospitals (HP.1)","1 400.00",""
"2015","Malta","Number","Rehabilitative care beds in hospitals (HP.1)","436.00",""
"2015","Malta","Number","Long-term care beds in hospitals (HP.1)","205.00",""
"2015","Malta","Number","Other beds in hospitals (HP.1)","0.00",""
"2015","Malta","Inhabitants per ...","Available beds in hospitals (HP.1)","218.06",""
"2015","Malta","Inhabitants per ...","Curative care beds in hospitals (HP.1)","317.90",""
"2015","Malta","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","1 020.76",""
"2015","Malta","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","2 170.99",""
"2015","Malta","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Malta","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","458.60",""
"2015","Malta","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","314.57",""
"2015","Malta","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","97.97",""
"2015","Malta","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","46.06",""
"2015","Malta","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Netherlands","Number","Available beds in hospitals (HP.1)","59 117.00","b"
"2015","Netherlands","Number","Curative care beds in hospitals (HP.1)","50 967.00","b"
"2015","Netherlands","Number","Rehabilitative care beds in hospitals (HP.1)","1 904.00",""
"2015","Netherlands","Number","Long-term care beds in hospitals (HP.1)",":",""
"2015","Netherlands","Number","Other beds in hospitals (HP.1)","0.00",""
"2015","Netherlands","Inhabitants per ...","Available beds in hospitals (HP.1)","286.55",""
"2015","Netherlands","Inhabitants per ...","Curative care beds in hospitals (HP.1)","332.37",""
"2015","Netherlands","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","8 897.02",""
"2015","Netherlands","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2015","Netherlands","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Netherlands","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","348.98",""
"2015","Netherlands","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","300.87",""
"2015","Netherlands","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","11.24",""
"2015","Netherlands","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2015","Netherlands","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Austria","Number","Available beds in hospitals (HP.1)","65 138.00",""
"2015","Austria","Number","Curative care beds in hospitals (HP.1)","48 860.00",""
"2015","Austria","Number","Rehabilitative care beds in hospitals (HP.1)","10 402.00",""
"2015","Austria","Number","Long-term care beds in hospitals (HP.1)","5 876.00",""
"2015","Austria","Number","Other beds in hospitals (HP.1)","0.00",""
"2015","Austria","Inhabitants per ...","Available beds in hospitals (HP.1)","132.68",""
"2015","Austria","Inhabitants per ...","Curative care beds in hospitals (HP.1)","176.89",""
"2015","Austria","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","830.87",""
"2015","Austria","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","1 470.85",""
"2015","Austria","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Austria","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","753.68",""
"2015","Austria","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","565.33",""
"2015","Austria","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","120.36",""
"2015","Austria","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","67.99",""
"2015","Austria","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Poland","Number","Available beds in hospitals (HP.1)","252 029.00",""
"2015","Poland","Number","Curative care beds in hospitals (HP.1)","186 617.00",""
"2015","Poland","Number","Rehabilitative care beds in hospitals (HP.1)","64 907.00",""
"2015","Poland","Number","Long-term care beds in hospitals (HP.1)","505.00",""
"2015","Poland","Number","Other beds in hospitals (HP.1)","0.00",""
"2015","Poland","Inhabitants per ...","Available beds in hospitals (HP.1)","150.72",""
"2015","Poland","Inhabitants per ...","Curative care beds in hospitals (HP.1)","203.55",""
"2015","Poland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","585.24",""
"2015","Poland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","75 220.62",""
"2015","Poland","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Poland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","663.47",""
"2015","Poland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","491.27",""
"2015","Poland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","170.87",""
"2015","Poland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","1.33",""
"2015","Poland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Portugal","Number","Available beds in hospitals (HP.1)","34 890.00",""
"2015","Portugal","Number","Curative care beds in hospitals (HP.1)","33 483.00",""
"2015","Portugal","Number","Rehabilitative care beds in hospitals (HP.1)","588.00",""
"2015","Portugal","Number","Long-term care beds in hospitals (HP.1)",":",""
"2015","Portugal","Number","Other beds in hospitals (HP.1)","819.00",""
"2015","Portugal","Inhabitants per ...","Available beds in hospitals (HP.1)","296.88","e"
"2015","Portugal","Inhabitants per ...","Curative care beds in hospitals (HP.1)","309.35","e"
"2015","Portugal","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","17 615.78","e"
"2015","Portugal","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2015","Portugal","Inhabitants per ...","Other beds in hospitals (HP.1)","12 647.22","e"
"2015","Portugal","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","336.84","e"
"2015","Portugal","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","323.26","e"
"2015","Portugal","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","5.68","e"
"2015","Portugal","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2015","Portugal","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","7.91","e"
"2015","Romania","Number","Available beds in hospitals (HP.1)","134 572.00",""
"2015","Romania","Number","Curative care beds in hospitals (HP.1)","99 707.00",""
"2015","Romania","Number","Rehabilitative care beds in hospitals (HP.1)","12 035.00",""
"2015","Romania","Number","Long-term care beds in hospitals (HP.1)","22 830.00",""
"2015","Romania","Number","Other beds in hospitals (HP.1)","0.00",""
"2015","Romania","Inhabitants per ...","Available beds in hospitals (HP.1)","147.25",""
"2015","Romania","Inhabitants per ...","Curative care beds in hospitals (HP.1)","198.74",""
"2015","Romania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","1 646.50",""
"2015","Romania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","867.96",""
"2015","Romania","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Romania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","679.12",""
"2015","Romania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","503.17",""
"2015","Romania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","60.73",""
"2015","Romania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","115.21",""
"2015","Romania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Slovenia","Number","Available beds in hospitals (HP.1)","9 315.00",""
"2015","Slovenia","Number","Curative care beds in hospitals (HP.1)","8 698.00","d"
"2015","Slovenia","Number","Rehabilitative care beds in hospitals (HP.1)","200.00","d"
"2015","Slovenia","Number","Long-term care beds in hospitals (HP.1)","301.00","d"
"2015","Slovenia","Number","Other beds in hospitals (HP.1)","116.00","d"
"2015","Slovenia","Inhabitants per ...","Available beds in hospitals (HP.1)","221.53",""
"2015","Slovenia","Inhabitants per ...","Curative care beds in hospitals (HP.1)","237.24","d"
"2015","Slovenia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","10 317.66","d"
"2015","Slovenia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","6 855.58","d"
"2015","Slovenia","Inhabitants per ...","Other beds in hospitals (HP.1)","17 789.06","d"
"2015","Slovenia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","451.41",""
"2015","Slovenia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","421.51","d"
"2015","Slovenia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","9.69","d"
"2015","Slovenia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","14.59","d"
"2015","Slovenia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","5.62","d"
"2015","Slovakia","Number","Available beds in hospitals (HP.1)","31 172.00",""
"2015","Slovakia","Number","Curative care beds in hospitals (HP.1)","26 441.00",""
"2015","Slovakia","Number","Rehabilitative care beds in hospitals (HP.1)","800.00",""
"2015","Slovakia","Number","Long-term care beds in hospitals (HP.1)","3 931.00",""
"2015","Slovakia","Number","Other beds in hospitals (HP.1)","0.00",""
"2015","Slovakia","Inhabitants per ...","Available beds in hospitals (HP.1)","174.00",""
"2015","Slovakia","Inhabitants per ...","Curative care beds in hospitals (HP.1)","205.13",""
"2015","Slovakia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)","6 779.75",""
"2015","Slovakia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)","1 379.75",""
"2015","Slovakia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2015","Slovakia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)","574.73",""
"2015","Slovakia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)","487.50",""
"2015","Slovakia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)","14.75",""
"2015","Slovakia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)","72.48",""
"2015","Slovakia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)","0.00",""
"2015","Finland","Number","Available beds in hospitals (HP.1)","23 854.00",""
