"TIME","GEO","UNIT","FACILITY","ICHA_HP","Value","Value_imp"
2015,"Cyprus","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0,FALSE
2015,"Latvia","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",73,FALSE
2015,"Latvia","Number","Computed Tomography Scanners","Hospitals",38,FALSE
2015,"Latvia","Number","Computed Tomography Scanners","Providers of ambulatory health care",35,FALSE
2015,"Latvia","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",25,FALSE
2015,"Latvia","Number","Magnetic Resonance Imaging Units","Hospitals",10,FALSE
2015,"Latvia","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",15,FALSE
2015,"Latvia","Number","Gamma cameras","Hospitals and providers of ambulatory health care",6,FALSE
2015,"Latvia","Number","Gamma cameras","Hospitals",5,FALSE
2015,"Latvia","Number","Gamma cameras","Providers of ambulatory health care",1,FALSE
2015,"Latvia","Number","Angiography units","Hospitals and providers of ambulatory health care",11,FALSE
2015,"Latvia","Number","Angiography units","Hospitals",11,FALSE
2015,"Latvia","Number","Angiography units","Providers of ambulatory health care",0,FALSE
2015,"Latvia","Number","Lithotriptors","Hospitals and providers of ambulatory health care",1,FALSE
2015,"Latvia","Number","Lithotriptors","Hospitals",0,FALSE
2015,"Latvia","Number","Lithotriptors","Providers of ambulatory health care",1,FALSE
2015,"Latvia","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",27089.4,FALSE
2015,"Latvia","Inhabitants per ...","Computed Tomography Scanners","Hospitals",52040.17,FALSE
2015,"Latvia","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",56500.76,FALSE
2015,"Latvia","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",79101.06,FALSE
2015,"Latvia","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",197752.65,FALSE
2015,"Latvia","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",131835.1,FALSE
2015,"Latvia","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",329587.75,FALSE
2015,"Latvia","Inhabitants per ...","Gamma cameras","Hospitals",395505.3,FALSE
2015,"Latvia","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",1977526.5,FALSE
2015,"Latvia","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",179775.14,FALSE
2015,"Latvia","Inhabitants per ...","Angiography units","Hospitals",179775.14,FALSE
2015,"Latvia","Inhabitants per ...","Angiography units","Providers of ambulatory health care",1017159.5,TRUE
2015,"Latvia","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",1977526.5,FALSE
2015,"Latvia","Inhabitants per ...","Lithotriptors","Hospitals",121660.86,TRUE
2015,"Latvia","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",1977526.5,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",3.69,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",1.92,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",1.77,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",1.26,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",0.51,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0.76,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",0.3,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0.25,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0.05,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",0.56,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Angiography units","Hospitals",0.56,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0.05,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0,FALSE
2015,"Latvia","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0.05,FALSE
2015,"Lithuania","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",61,FALSE
2015,"Lithuania","Number","Computed Tomography Scanners","Hospitals",49,FALSE
2015,"Lithuania","Number","Computed Tomography Scanners","Providers of ambulatory health care",12,FALSE
2015,"Lithuania","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",32,FALSE
2015,"Lithuania","Number","Magnetic Resonance Imaging Units","Hospitals",17,FALSE
2015,"Lithuania","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",15,FALSE
2015,"Lithuania","Number","Gamma cameras","Hospitals and providers of ambulatory health care",9,FALSE
2015,"Lithuania","Number","Gamma cameras","Hospitals",9,FALSE
2015,"Lithuania","Number","Gamma cameras","Providers of ambulatory health care",0,FALSE
2015,"Lithuania","Number","Angiography units","Hospitals and providers of ambulatory health care",25,FALSE
2015,"Lithuania","Number","Angiography units","Hospitals",24,FALSE
2015,"Lithuania","Number","Angiography units","Providers of ambulatory health care",1,FALSE
2015,"Lithuania","Number","Lithotriptors","Hospitals and providers of ambulatory health care",8,FALSE
2015,"Lithuania","Number","Lithotriptors","Hospitals",7,FALSE
2015,"Lithuania","Number","Lithotriptors","Providers of ambulatory health care",1,FALSE
2015,"Lithuania","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",47621.48,FALSE
2015,"Lithuania","Inhabitants per ...","Computed Tomography Scanners","Hospitals",59283.88,FALSE
2015,"Lithuania","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",242075.83,FALSE
2015,"Lithuania","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",90778.44,FALSE
2015,"Lithuania","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",170877.06,FALSE
2015,"Lithuania","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",193660.67,FALSE
2015,"Lithuania","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",322767.78,FALSE
2015,"Lithuania","Inhabitants per ...","Gamma cameras","Hospitals",322767.78,FALSE
2015,"Lithuania","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",703070.6,TRUE
2015,"Lithuania","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",116196.4,FALSE
2015,"Lithuania","Inhabitants per ...","Angiography units","Hospitals",121037.92,FALSE
2015,"Lithuania","Inhabitants per ...","Angiography units","Providers of ambulatory health care",2904910,FALSE
2015,"Lithuania","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",363113.75,FALSE
2015,"Lithuania","Inhabitants per ...","Lithotriptors","Hospitals",414987.14,FALSE
2015,"Lithuania","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",2904910,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",2.1,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",1.69,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0.41,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",1.1,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",0.59,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0.52,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",0.31,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Gamma cameras","Hospitals",0.31,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Gamma cameras","Providers of ambulatory health care",0,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Angiography units","Hospitals and providers of ambulatory health care",0.86,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Angiography units","Hospitals",0.83,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Angiography units","Providers of ambulatory health care",0.03,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Lithotriptors","Hospitals and providers of ambulatory health care",0.28,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Lithotriptors","Hospitals",0.24,FALSE
2015,"Lithuania","Per hundred thousand inhabitants","Lithotriptors","Providers of ambulatory health care",0.03,FALSE
2015,"Luxembourg","Number","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",10,FALSE
2015,"Luxembourg","Number","Computed Tomography Scanners","Hospitals",10,FALSE
2015,"Luxembourg","Number","Computed Tomography Scanners","Providers of ambulatory health care",0,FALSE
2015,"Luxembourg","Number","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",7,FALSE
2015,"Luxembourg","Number","Magnetic Resonance Imaging Units","Hospitals",7,FALSE
2015,"Luxembourg","Number","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0,FALSE
2015,"Luxembourg","Number","Gamma cameras","Hospitals and providers of ambulatory health care",8,FALSE
2015,"Luxembourg","Number","Gamma cameras","Hospitals",8,FALSE
2015,"Luxembourg","Number","Gamma cameras","Providers of ambulatory health care",0,FALSE
2015,"Luxembourg","Number","Angiography units","Hospitals and providers of ambulatory health care",9,FALSE
2015,"Luxembourg","Number","Angiography units","Hospitals",9,FALSE
2015,"Luxembourg","Number","Angiography units","Providers of ambulatory health care",0,FALSE
2015,"Luxembourg","Number","Lithotriptors","Hospitals and providers of ambulatory health care",1,FALSE
2015,"Luxembourg","Number","Lithotriptors","Hospitals",1,FALSE
2015,"Luxembourg","Number","Lithotriptors","Providers of ambulatory health care",0,FALSE
2015,"Luxembourg","Inhabitants per ...","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",56960.35,FALSE
2015,"Luxembourg","Inhabitants per ...","Computed Tomography Scanners","Hospitals",56960.35,FALSE
2015,"Luxembourg","Inhabitants per ...","Computed Tomography Scanners","Providers of ambulatory health care",585892.17,TRUE
2015,"Luxembourg","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",81371.93,FALSE
2015,"Luxembourg","Inhabitants per ...","Magnetic Resonance Imaging Units","Hospitals",81371.93,FALSE
2015,"Luxembourg","Inhabitants per ...","Magnetic Resonance Imaging Units","Providers of ambulatory health care",341809.1,TRUE
2015,"Luxembourg","Inhabitants per ...","Gamma cameras","Hospitals and providers of ambulatory health care",71200.44,FALSE
2015,"Luxembourg","Inhabitants per ...","Gamma cameras","Hospitals",71200.44,FALSE
2015,"Luxembourg","Inhabitants per ...","Gamma cameras","Providers of ambulatory health care",703070.6,TRUE
2015,"Luxembourg","Inhabitants per ...","Angiography units","Hospitals and providers of ambulatory health care",63289.28,FALSE
2015,"Luxembourg","Inhabitants per ...","Angiography units","Hospitals",63289.28,FALSE
2015,"Luxembourg","Inhabitants per ...","Angiography units","Providers of ambulatory health care",2444464.84,TRUE
2015,"Luxembourg","Inhabitants per ...","Lithotriptors","Hospitals and providers of ambulatory health care",569603.5,FALSE
2015,"Luxembourg","Inhabitants per ...","Lithotriptors","Hospitals",569603.5,FALSE
2015,"Luxembourg","Inhabitants per ...","Lithotriptors","Providers of ambulatory health care",4207992.5,TRUE
2015,"Luxembourg","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals and providers of ambulatory health care",1.76,FALSE
2015,"Luxembourg","Per hundred thousand inhabitants","Computed Tomography Scanners","Hospitals",1.76,FALSE
2015,"Luxembourg","Per hundred thousand inhabitants","Computed Tomography Scanners","Providers of ambulatory health care",0,FALSE
2015,"Luxembourg","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals and providers of ambulatory health care",1.23,FALSE
2015,"Luxembourg","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Hospitals",1.23,FALSE
2015,"Luxembourg","Per hundred thousand inhabitants","Magnetic Resonance Imaging Units","Providers of ambulatory health care",0,FALSE
2015,"Luxembourg","Per hundred thousand inhabitants","Gamma cameras","Hospitals and providers of ambulatory health care",1.4,FALSE
2015,"Luxembourg","Per hundred thousand inhabitants","Gamma cameras","Hospitals",1.4,FALSE
