"TIME","GEO","UNIT","ICHA11_HF","Value","Flag and Footnotes"
"2015","Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","30 312.02",""
"2015","Switzerland","Million euro","Social health insurance schemes","2 484.32",""
"2015","United Kingdom","Million euro","All financing schemes","261 567.48",""
"2015","United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes","207 954.98",""
"2015","United Kingdom","Million euro","Government schemes","207 954.98",""
"2015","United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2015","United Kingdom","Million euro","Social health insurance schemes","0.00",""
"2015","Bosnia and Herzegovina","Million euro","All financing schemes","1 364.93",""
"2015","Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes","967.34",""
"2015","Bosnia and Herzegovina","Million euro","Government schemes","29.57",""
"2015","Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","937.77",""
"2015","Bosnia and Herzegovina","Million euro","Social health insurance schemes","937.77",""
"2016","European Union - 27 countries (from 2020)","Million euro","All financing schemes","1 245 981.90",""
"2016","European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes","989 009.50",""
"2016","European Union - 27 countries (from 2020)","Million euro","Government schemes","357 452.87",""
"2016","European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","631 557.62",""
"2016","European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",":",""
"2016","European Union - 28 countries (2013-2020)","Million euro","All financing schemes","1 486 241.77",""
"2016","European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 180 393.07",""
"2016","European Union - 28 countries (2013-2020)","Million euro","Government schemes","548 836.45",""
"2016","European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","631 557.62",""
"2016","European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",":",""
"2016","European Union - 27 countries (2007-2013)","Million euro","All financing schemes","1 483 058.05",""
"2016","European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 177 765.84",""
"2016","European Union - 27 countries (2007-2013)","Million euro","Government schemes","548 759.56",""
"2016","European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","629 007.28",""
"2016","European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",":",""
"2016","European Union - 15 countries (1995-2004)","Million euro","All financing schemes","1 405 544.60",""
"2016","European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 122 002.56",""
"2016","European Union - 15 countries (1995-2004)","Million euro","Government schemes","539 571.43",""
"2016","European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","582 432.13",""
"2016","European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes","499 883.52",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","All financing schemes","1 102 896.79",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes","875 617.20",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","Government schemes","284 032.46",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","591 585.75",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",":",""
"2016","Euro area - 18 countries (2014)","Million euro","All financing schemes","1 100 315.44",""
"2016","Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes","873 898.14",""
"2016","Euro area - 18 countries (2014)","Million euro","Government schemes","283 787.22",""
"2016","Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","590 111.93",""
"2016","Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",":",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","All financing schemes","1 086 019.02",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes","863 789.03",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","Government schemes","281 357.90",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","582 432.13",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes","499 883.52",""
"2016","Belgium","Million euro","All financing schemes","44 235.18",""
"2016","Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes","33 662.37",""
"2016","Belgium","Million euro","Government schemes","8 871.69",""
"2016","Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","24 790.68",""
"2016","Belgium","Million euro","Social health insurance schemes","24 770.90",""
"2016","Bulgaria","Million euro","All financing schemes","3 636.79",""
"2016","Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes","2 013.19",""
"2016","Bulgaria","Million euro","Government schemes","372.60",""
"2016","Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 640.59",""
"2016","Bulgaria","Million euro","Social health insurance schemes","1 640.59",""
"2016","Czechia","Million euro","All financing schemes","12 609.76",""
"2016","Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes","10 337.18",""
"2016","Czechia","Million euro","Government schemes","1 553.93",""
"2016","Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","8 783.25",""
"2016","Czechia","Million euro","Social health insurance schemes","8 783.25",""
"2016","Denmark","Million euro","All financing schemes","28 720.24",""
"2016","Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes","24 160.16",""
"2016","Denmark","Million euro","Government schemes","24 160.16",""
"2016","Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2016","Denmark","Million euro","Social health insurance schemes","0.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes","352 045.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes","296 807.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes","24 498.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","272 309.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes","246 387.00",""
"2016","Estonia","Million euro","All financing schemes","1 410.14",""
"2016","Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes","1 066.86",""
