"TIME","GEO","UNIT","FACILITY","Value","Value_imp"
2015,"North Macedonia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",297.99,FALSE
2015,"North Macedonia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",16.66,FALSE
2015,"North Macedonia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",83.47,FALSE
2015,"North Macedonia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",40.67,FALSE
2015,"Albania","Number","Available beds in hospitals (HP.1)",8366,TRUE
2015,"Albania","Number","Curative care beds in hospitals (HP.1)",58531,TRUE
2015,"Albania","Number","Rehabilitative care beds in hospitals (HP.1)",6196,TRUE
2015,"Albania","Number","Long-term care beds in hospitals (HP.1)",1526,TRUE
2015,"Albania","Number","Other beds in hospitals (HP.1)",1075,TRUE
2015,"Albania","Inhabitants per ...","Available beds in hospitals (HP.1)",346.69,TRUE
2015,"Albania","Inhabitants per ...","Curative care beds in hospitals (HP.1)",192.62,TRUE
2015,"Albania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1158.49,TRUE
2015,"Albania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",4703.79,TRUE
2015,"Albania","Inhabitants per ...","Other beds in hospitals (HP.1)",7806.11,TRUE
2015,"Albania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",288.44,TRUE
2015,"Albania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",519.16,TRUE
2015,"Albania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",86.32,TRUE
2015,"Albania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",21.26,TRUE
2015,"Albania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",12.81,TRUE
2015,"Serbia","Number","Available beds in hospitals (HP.1)",39594,FALSE
2015,"Serbia","Number","Curative care beds in hospitals (HP.1)",32805,FALSE
2015,"Serbia","Number","Rehabilitative care beds in hospitals (HP.1)",6116,FALSE
2015,"Serbia","Number","Long-term care beds in hospitals (HP.1)",652,FALSE
2015,"Serbia","Number","Other beds in hospitals (HP.1)",21,FALSE
2015,"Serbia","Inhabitants per ...","Available beds in hospitals (HP.1)",179.2,FALSE
2015,"Serbia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",216.29,FALSE
2015,"Serbia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1160.13,FALSE
2015,"Serbia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",10882.49,FALSE
2015,"Serbia","Inhabitants per ...","Other beds in hospitals (HP.1)",337875.36,FALSE
2015,"Serbia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",558.02,FALSE
2015,"Serbia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",462.34,FALSE
2015,"Serbia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",86.2,FALSE
2015,"Serbia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",9.19,FALSE
2015,"Serbia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0.3,FALSE
2015,"Turkey","Number","Available beds in hospitals (HP.1)",209648,FALSE
2015,"Turkey","Number","Curative care beds in hospitals (HP.1)",207610,FALSE
2015,"Turkey","Number","Rehabilitative care beds in hospitals (HP.1)",2038,FALSE
2015,"Turkey","Number","Long-term care beds in hospitals (HP.1)",1526,TRUE
2015,"Turkey","Number","Other beds in hospitals (HP.1)",0,FALSE
2015,"Turkey","Inhabitants per ...","Available beds in hospitals (HP.1)",373.09,FALSE
2015,"Turkey","Inhabitants per ...","Curative care beds in hospitals (HP.1)",376.76,FALSE
2015,"Turkey","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",38380.02,FALSE
2015,"Turkey","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",4703.79,TRUE
2015,"Turkey","Inhabitants per ...","Other beds in hospitals (HP.1)",7806.11,TRUE
2015,"Turkey","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",268.03,FALSE
2015,"Turkey","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",265.42,FALSE
2015,"Turkey","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",2.61,FALSE
2015,"Turkey","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",21.26,TRUE
2015,"Turkey","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2016,"European Union - 27 countries (from 2020)","Number","Available beds in hospitals (HP.1)",2426864.09,FALSE
2016,"European Union - 27 countries (from 2020)","Number","Curative care beds in hospitals (HP.1)",1776380.63,FALSE
2016,"European Union - 27 countries (from 2020)","Number","Rehabilitative care beds in hospitals (HP.1)",431231.16,FALSE
2016,"European Union - 27 countries (from 2020)","Number","Long-term care beds in hospitals (HP.1)",1776380.63,TRUE
2016,"European Union - 27 countries (from 2020)","Number","Other beds in hospitals (HP.1)",1776380.63,TRUE
2016,"European Union - 27 countries (from 2020)","Inhabitants per ...","Available beds in hospitals (HP.1)",183.43,FALSE
2016,"European Union - 27 countries (from 2020)","Inhabitants per ...","Curative care beds in hospitals (HP.1)",250.6,FALSE
2016,"European Union - 27 countries (from 2020)","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1032.31,FALSE
2016,"European Union - 27 countries (from 2020)","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",250.6,TRUE
2016,"European Union - 27 countries (from 2020)","Inhabitants per ...","Other beds in hospitals (HP.1)",250.6,TRUE
2016,"European Union - 27 countries (from 2020)","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",545.16,FALSE
2016,"European Union - 27 countries (from 2020)","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",399.04,FALSE
2016,"European Union - 27 countries (from 2020)","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",96.87,FALSE
2016,"European Union - 27 countries (from 2020)","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",399.04,TRUE
2016,"European Union - 27 countries (from 2020)","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",399.04,TRUE
2016,"European Union - 28 countries (2013-2020)","Number","Available beds in hospitals (HP.1)",2595798.09,FALSE
2016,"European Union - 28 countries (2013-2020)","Number","Curative care beds in hospitals (HP.1)",1776380.63,TRUE
2016,"European Union - 28 countries (2013-2020)","Number","Rehabilitative care beds in hospitals (HP.1)",431231.16,TRUE
2016,"European Union - 28 countries (2013-2020)","Number","Long-term care beds in hospitals (HP.1)",2461,TRUE
2016,"European Union - 28 countries (2013-2020)","Number","Other beds in hospitals (HP.1)",1351,TRUE
2016,"European Union - 28 countries (2013-2020)","Inhabitants per ...","Available beds in hospitals (HP.1)",196.77,FALSE
2016,"European Union - 28 countries (2013-2020)","Inhabitants per ...","Curative care beds in hospitals (HP.1)",196.77,TRUE
2016,"European Union - 28 countries (2013-2020)","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1032.31,TRUE
2016,"European Union - 28 countries (2013-2020)","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2896.31,TRUE
2016,"European Union - 28 countries (2013-2020)","Inhabitants per ...","Other beds in hospitals (HP.1)",7821.12,TRUE
2016,"European Union - 28 countries (2013-2020)","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",508.21,FALSE
2016,"European Union - 28 countries (2013-2020)","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",508.21,TRUE
2016,"European Union - 28 countries (2013-2020)","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",96.87,TRUE
2016,"European Union - 28 countries (2013-2020)","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",34.53,TRUE
2016,"European Union - 28 countries (2013-2020)","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",12.79,TRUE
2016,"Belgium","Number","Available beds in hospitals (HP.1)",65314,FALSE
2016,"Belgium","Number","Curative care beds in hospitals (HP.1)",58025,FALSE
2016,"Belgium","Number","Rehabilitative care beds in hospitals (HP.1)",6130,FALSE
2016,"Belgium","Number","Long-term care beds in hospitals (HP.1)",1159,FALSE
2016,"Belgium","Number","Other beds in hospitals (HP.1)",58025,TRUE
2016,"Belgium","Inhabitants per ...","Available beds in hospitals (HP.1)",173.49,FALSE
2016,"Belgium","Inhabitants per ...","Curative care beds in hospitals (HP.1)",195.29,FALSE
2016,"Belgium","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1848.52,FALSE
2016,"Belgium","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",9776.9,FALSE
2016,"Belgium","Inhabitants per ...","Other beds in hospitals (HP.1)",195.29,TRUE
2016,"Belgium","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",576.4,FALSE
2016,"Belgium","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",512.07,FALSE
2016,"Belgium","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",54.1,FALSE
2016,"Belgium","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",10.23,FALSE
2016,"Belgium","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",512.07,TRUE
2016,"Bulgaria","Number","Available beds in hospitals (HP.1)",51816,FALSE
2016,"Bulgaria","Number","Curative care beds in hospitals (HP.1)",42990,FALSE
2016,"Bulgaria","Number","Rehabilitative care beds in hospitals (HP.1)",6365,FALSE
2016,"Bulgaria","Number","Long-term care beds in hospitals (HP.1)",2461,FALSE
2016,"Bulgaria","Number","Other beds in hospitals (HP.1)",0,FALSE
2016,"Bulgaria","Inhabitants per ...","Available beds in hospitals (HP.1)",137.56,FALSE
2016,"Bulgaria","Inhabitants per ...","Curative care beds in hospitals (HP.1)",165.8,FALSE
2016,"Bulgaria","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",1119.85,FALSE
2016,"Bulgaria","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2896.31,FALSE
2016,"Bulgaria","Inhabitants per ...","Other beds in hospitals (HP.1)",7628.23,TRUE
2016,"Bulgaria","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",726.95,FALSE
2016,"Bulgaria","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",603.13,FALSE
2016,"Bulgaria","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",89.3,FALSE
2016,"Bulgaria","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",34.53,FALSE
2016,"Bulgaria","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2016,"Czechia","Number","Available beds in hospitals (HP.1)",70419,FALSE
2016,"Czechia","Number","Curative care beds in hospitals (HP.1)",43773,FALSE
2016,"Czechia","Number","Rehabilitative care beds in hospitals (HP.1)",4627,FALSE
2016,"Czechia","Number","Long-term care beds in hospitals (HP.1)",20668,FALSE
2016,"Czechia","Number","Other beds in hospitals (HP.1)",1351,FALSE
2016,"Czechia","Inhabitants per ...","Available beds in hospitals (HP.1)",150.05,FALSE
2016,"Czechia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",241.39,FALSE
2016,"Czechia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",2283.62,FALSE
2016,"Czechia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",511.24,FALSE
2016,"Czechia","Inhabitants per ...","Other beds in hospitals (HP.1)",7821.12,FALSE
2016,"Czechia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",666.45,FALSE
2016,"Czechia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",414.27,FALSE
2016,"Czechia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",43.79,FALSE
2016,"Czechia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",195.6,FALSE
2016,"Czechia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",12.79,FALSE
2016,"Denmark","Number","Available beds in hospitals (HP.1)",14871,FALSE
2016,"Denmark","Number","Curative care beds in hospitals (HP.1)",14461,FALSE
2016,"Denmark","Number","Rehabilitative care beds in hospitals (HP.1)",168,FALSE
2016,"Denmark","Number","Long-term care beds in hospitals (HP.1)",242,FALSE
2016,"Denmark","Number","Other beds in hospitals (HP.1)",0,FALSE
2016,"Denmark","Inhabitants per ...","Available beds in hospitals (HP.1)",385.18,FALSE
2016,"Denmark","Inhabitants per ...","Curative care beds in hospitals (HP.1)",396.1,FALSE
2016,"Denmark","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",34095.3,FALSE
2016,"Denmark","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",23669.46,FALSE
2016,"Denmark","Inhabitants per ...","Other beds in hospitals (HP.1)",385.18,TRUE
2016,"Denmark","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",259.62,FALSE
2016,"Denmark","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",252.46,FALSE
2016,"Denmark","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",2.93,FALSE
2016,"Denmark","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",4.22,FALSE
2016,"Denmark","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Number","Available beds in hospitals (HP.1)",663941,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Number","Curative care beds in hospitals (HP.1)",498718,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Number","Rehabilitative care beds in hospitals (HP.1)",165223,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Number","Long-term care beds in hospitals (HP.1)",0,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Number","Other beds in hospitals (HP.1)",0,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Available beds in hospitals (HP.1)",124.03,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Curative care beds in hospitals (HP.1)",165.12,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",498.41,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",2896.31,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Other beds in hospitals (HP.1)",124.03,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",806.26,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",605.62,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",200.64,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",0,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",0,FALSE
2016,"Estonia","Number","Available beds in hospitals (HP.1)",6261,FALSE
2016,"Estonia","Number","Curative care beds in hospitals (HP.1)",4608,FALSE
2016,"Estonia","Number","Rehabilitative care beds in hospitals (HP.1)",333,FALSE
2016,"Estonia","Number","Long-term care beds in hospitals (HP.1)",1217,FALSE
2016,"Estonia","Number","Other beds in hospitals (HP.1)",103,FALSE
2016,"Estonia","Inhabitants per ...","Available beds in hospitals (HP.1)",210.16,FALSE
2016,"Estonia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",285.54,FALSE
2016,"Estonia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",3951.32,FALSE
2016,"Estonia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",1081.17,FALSE
2016,"Estonia","Inhabitants per ...","Other beds in hospitals (HP.1)",12774.66,FALSE
2016,"Estonia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",475.84,FALSE
2016,"Estonia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",350.21,FALSE
2016,"Estonia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",25.31,FALSE
2016,"Estonia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",92.49,FALSE
2016,"Estonia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",7.83,FALSE
